name,region,gl_type,region_type,area,volume,lat,lon
IC_2, NO, LT, ice_cap, 0.75,      0, 83.46478, -27.36879 
IC_3, NO, LT, ice_cap, 0.01,      0, 83.42904, -27.17277 
IC_4, NO, LT, ice_cap, 0.01,      0, 83.45904, -28.37387 
IC_5, NO, LT, ice_cap, 0.01,      0, 83.43200, -28.79659 
IC_7, NO, LT, ice_cap, 0.01,      0, 83.42940, -28.92040 
IC_9, NO, LT, ice_cap, 0.01,      0, 83.42618, -29.32122 
IC_10, NO, LT, ice_cap, 0.01,      0, 83.41904, -29.13015 
IC_11, NO, LT, ice_cap, 0.06,      0, 83.41144, -28.90847 
IC_12, NO, LT, ice_cap, 0.01,      0, 83.39855, -28.91443 
IC_16, NO, LT, ice_cap, 0.01,      0, 83.58207, -36.99215 
IC_8, NO, LT, ice_cap, 6.26,      0, 83.59058, -36.43134 
IC_15, NO, LT, ice_cap, 0.18,      0, 83.58468, -37.03691 
IC_17, NO, LT, ice_cap, 0.01,      0, 83.34337, -27.95067 
IC_18, NO, LT, ice_cap, 0.01,      0, 83.34195, -27.93782 
IC_13, NO, LT, ice_cap, 8.05,      0, 83.43938, -31.28005 
IC_20, NO, LT, ice_cap, 0.01,      0, 83.31859, -27.74292 
IC_22, NO, LT, ice_cap, 0.01,      0, 83.31744, -27.73771 
IC_21, NO, LT, ice_cap, 0.02,      0, 83.31459, -27.64598 
IC_23, NO, LT, ice_cap, 0.24,      0, 83.31516, -27.75481 
IC_24, NO, LT, ice_cap, 0.04,      0, 83.31142, -27.69793 
IC_25, NO, LT, ice_cap, 0.01,      0, 83.48224, -33.64555 
IC_26, NO, LT, ice_cap, 0.01,      0, 83.46038, -32.72664 
IC_27, NO, LT, ice_cap, 0.05,      0, 83.42192, -31.37733 
IC_29, NO, LT, ice_cap, 0.01,      0, 83.46401, -33.26518 
IC_19, NO, LT, ice_cap, 17.57,      0, 83.54458, -37.38116 
IC_30, NO, LT, ice_cap, 0.01,      0, 83.28546, -27.83913 
IC_14, NO, LT, ice_cap, 14.12,      0, 83.55960, -37.14254 
IC_31, NO, LT, ice_cap, 0.01,      0, 83.43027, -32.65220 
IC_32, NO, LT, ice_cap, 0.02,      0, 83.49654, -35.79613 
IC_33, NO, LT, ice_cap, 0.01,      0, 83.49585, -35.80945 
IC_34, NO, LT, ice_cap, 0.01,      0, 83.43735, -33.13270 
IC_35, NO, LT, ice_cap, 0.01,      0, 83.30270, -28.79833 
IC_37, NO, LT, ice_cap, 0.01,      0, 83.49039, -36.61392 
IC_28, NO, LT, ice_cap, 20.28,      0, 83.36096, -30.40832 
IC_36, NO, LT, ice_cap, 8.61,      0, 83.36744, -31.54403 
IC_38, NO, LT, ice_cap, 0.01,      0, 83.35638, -31.60124 
IC_39, NO, LT, ice_cap, 0.01,      0, 83.35570, -31.61082 
IC_40, NO, LT, ice_cap, 0.02,      0, 83.49569, -38.72843 
IC_42, NO, LT, ice_cap, 0.21,      0, 83.47711, -38.65133 
IC_43, NO, LT, ice_cap, 0.01,      0, 83.46942, -38.59101 
IC_44, NO, LT, ice_cap, 0.01,      0, 83.46902, -38.63211 
IC_45, NO, LT, ice_cap, 0.01,      0, 83.42502, -36.16983 
IC_47, NO, LT, ice_cap, 0.01,      0, 83.44673, -38.48352 
IC_46, NO, LT, ice_cap, 0.04,      0, 83.32440, -32.21924 
IC_48, NO, LT, ice_cap, 0.01,      0, 83.32195, -32.21590 
IC_41, NO, LT, ice_cap, 23.09,      0, 83.33257, -31.93768 
IC_49, NO, LT, ice_cap, 0.03,      0, 83.32230, -32.92818 
IC_53, NO, LT, ice_cap, 0.01,      0, 83.39604, -38.09082 
IC_54, NO, LT, ice_cap, 0.01,      0, 83.31201, -33.91471 
IC_51, NO, LT, ice_cap, 9.82,      0, 83.24514, -31.21126 
IC_56, NO, LT, ice_cap, 0.01,      0, 83.38191, -38.00916 
IC_57, NO, LT, ice_cap, 0.01,      0, 83.11580, -27.60134 
IC_52, NO, LT, ice_cap, 6.41,      0, 83.03544, -25.39923 
IC_58, NO, LT, ice_cap, 19.24,      0, 83.36159, -40.23449 
IC_59, NO, LT, ice_cap, 0.02,      0, 83.39462, -40.30345 
IC_60, NO, LT, ice_cap, 0.01,      0, 83.39240, -40.31305 
IC_62, NO, LT, ice_cap, 0.01,      0, 83.36171, -38.02257 
IC_63, NO, LT, ice_cap, 0.05,      0, 83.35483, -38.10033 
IC_65, NO, LT, ice_cap, 0.02,      0, 83.35330, -38.08351 
IC_66, NO, LT, ice_cap, 0.01,      0, 83.37894, -40.35465 
IC_68, NO, LT, ice_cap, 0.01,      0, 83.23318, -32.57070 
IC_69, NO, LT, ice_cap, 0.02,      0, 83.35436, -39.09045 
IC_71, NO, LT, ice_cap, 0.01,      0, 83.08112, -27.85938 
IC_70, NO, LT, ice_cap, 0.04,      0, 83.04909, -26.99647 
IC_61, NO, LT, ice_cap, 21.77,      0, 83.03413, -26.84114 
IC_72, NO, LT, ice_cap, 0.01,      0, 83.04519, -26.97101 
IC_64, NO, LT, ice_cap, 3.05,      0, 82.99521, -25.55224 
IC_73, NO, LT, ice_cap, 12.01,      0, 82.95853, -25.56302 
IC_76, NO, LT, ice_cap, 0.01,      0, 83.34456, -39.27874 
IC_77, NO, LT, ice_cap, 0.01,      0, 83.35273, -40.12580 
IC_67, NO, LT, ice_cap, 5.35,      0, 83.01410, -26.30829 
IC_74, NO, LT, ice_cap, 6.40,      0, 83.14171, -30.28014 
IC_78, NO, LT, ice_cap, 0.01,      0, 83.30613, -38.63715 
IC_79, NO, LT, ice_cap, 0.01,      0, 82.94509, -25.56100 
IC_80, NO, LT, ice_cap, 0.01,      0, 83.30161, -38.43508 
IC_81, NO, LT, ice_cap, 0.01,      0, 82.94453, -25.57056 
IC_82, NO, LT, ice_cap, 0.14,      0, 82.92357, -25.47957 
IC_83, NO, LT, ice_cap, 0.03,      0, 83.29063, -39.25376 
IC_84, NO, LT, ice_cap, 0.12,      0, 83.30609, -41.34579 
IC_88, NO, LT, ice_cap, 0.01,      0, 83.22760, -36.53230 
IC_89, NO, LT, ice_cap, 0.02,      0, 82.96033, -27.27105 
IC_90, NO, LT, ice_cap, 0.02,      0, 82.96001, -27.28763 
IC_92, NO, LT, ice_cap, 0.01,      0, 83.22207, -37.42879 
IC_94, NO, LT, ice_cap, 0.01,      0, 83.01119, -29.25759 
IC_95, NO, LT, ice_cap, 0.01,      0, 83.01379, -29.36154 
IC_87, NO, LT, ice_cap, 7.94,      0, 82.94272, -27.16546 
IC_96, NO, LT, ice_cap, 0.01,      0, 82.93215, -27.34033 
IC_97, NO, LT, ice_cap, 0.01,      0, 82.93155, -27.34971 
IC_98, NO, LT, ice_cap, 0.01,      0, 82.79784, -24.25896 
IC_99, NO, LT, ice_cap, 0.01,      0, 82.79731, -24.26842 
IC_100, NO, LT, ice_cap, 0.01,      0, 82.93008, -27.36137 
IC_101, NO, LT, ice_cap, 0.01,      0, 82.79710, -24.28473 
IC_102, NO, LT, ice_cap, 0.01,      0, 82.79657, -24.29418 
IC_105, NO, LT, ice_cap, 0.01,      0, 82.79561, -24.33625 
IC_85, NO, LT, ice_cap, 13.79,      0, 83.26997, -41.09820 
IC_103, NO, LT, ice_cap, 11.55,      0, 82.90621, -27.25658 
IC_106, NO, LT, ice_cap, 0.01,      0, 82.78559, -24.31155 
IC_104, NO, LT, ice_cap, 0.64,      0, 83.21621, -39.11361 
IC_86, NO, LT, ice_cap, 13.08,      0, 82.73889, -22.94479 
IC_110, NO, LT, ice_cap, 0.01,      0, 82.98198, -31.96702 
IC_107, NO, LT, ice_cap, 24.14,      0, 83.10006, -36.67979 
IC_113, NO, LT, ice_cap, 0.01,      0, 82.81533, -27.70672 
IC_114, NO, LT, ice_cap, 0.01,      0, 82.81417, -27.70189 
IC_115, NO, LT, ice_cap, 0.01,      0, 83.09210, -38.90473 
IC_111, NO, LT, ice_cap, 4.73,      0, 83.07865, -37.08311 
IC_116, NO, LT, ice_cap, 0.01,      0, 83.08840, -38.97719 
IC_117, NO, LT, ice_cap, 0.01,      0, 83.12268, -43.63635 
IC_118, NO, LT, ice_cap, 0.01,      0, 83.07956, -38.58562 
IC_108, NO, LT, ice_cap, 11.27,      0, 83.10038, -37.51585 
IC_112, NO, LT, ice_cap, 19.60,      0, 83.05981, -38.85749 
IC_121, NO, LT, ice_cap, 0.01,      0, 83.11217, -43.50800 
IC_122, NO, LT, ice_cap, 0.01,      0, 83.11031, -43.50073 
IC_123, NO, LT, ice_cap, 0.01,      0, 83.06233, -38.41005 
IC_124, NO, LT, ice_cap, 0.01,      0, 82.95135, -33.06097 
IC_127, NO, LT, ice_cap, 0.04,      0, 83.06362, -40.63547 
IC_128, NO, LT, ice_cap, 0.01,      0, 83.06238, -40.65152 
IC_120, NO, LT, ice_cap, 11.38,      0, 83.06827, -40.51499 
IC_131, NO, LT, ice_cap, 0.02,      0, 82.89810, -32.68419 
IC_125, NO, LT, ice_cap, 16.42,      0, 83.06365, -45.12570 
IC_132, NO, LT, ice_cap, 0.02,      0, 82.89759, -32.70031 
IC_133, NO, LT, ice_cap, 0.02,      0, 82.89728, -32.72369 
IC_135, NO, LT, ice_cap, 0.02,      0, 83.05625, -45.84834 
IC_136, NO, LT, ice_cap, 0.01,      0, 83.05373, -44.76803 
IC_137, NO, LT, ice_cap, 0.01,      0, 82.89022, -32.67146 
IC_138, NO, LT, ice_cap, 0.02,      0, 82.88982, -32.69119 
IC_130, NO, LT, ice_cap, 5.52,      0, 83.04656, -45.69038 
IC_141, NO, LT, ice_cap, 0.01,      0, 83.00938, -45.49499 
IC_129, NO, LT, ice_cap, 25.83,      0, 82.90941, -33.67180 
IC_142, NO, LT, ice_cap, 0.01,      0, 82.77959, -30.80495 
IC_143, NO, LT, ice_cap, 0.01,      0, 82.74661, -29.86241 
IC_144, NO, LT, ice_cap, 0.01,      0, 82.69172, -28.54479 
IC_147, NO, LT, ice_cap, 0.01,      0, 82.96707, -43.08046 
IC_148, NO, LT, ice_cap, 0.01,      0, 82.96498, -43.02093 
IC_149, NO, LT, ice_cap, 0.01,      0, 82.78757, -32.09980 
IC_150, NO, LT, ice_cap, 0.01,      0, 82.96021, -43.46522 
IC_151, NO, LT, ice_cap, 0.01,      0, 82.83716, -34.32213 
IC_152, NO, LT, ice_cap, 0.01,      0, 82.80145, -32.93881 
IC_154, NO, LT, ice_cap, 0.01,      0, 82.83044, -34.35477 
IC_156, NO, LT, ice_cap, 0.01,      0, 82.62767, -28.02659 
IC_158, NO, LT, ice_cap, 0.01,      0, 81.71483, -13.31922 
IC_159, NO, LT, ice_cap, 0.01,      0, 81.71308, -13.31172 
IC_160, NO, LT, ice_cap, 0.01,      0, 82.73291, -31.25024 
IC_161, NO, LT, ice_cap, 0.01,      0, 82.93479, -46.70128 
IC_162, NO, LT, ice_cap, 0.01,      0, 81.70074, -13.28225 
IC_163, NO, LT, ice_cap, 0.01,      0, 81.68624, -13.27704 
IC_165, NO, LT, ice_cap, 0.01,      0, 82.78959, -34.13260 
IC_166, NO, LT, ice_cap, 0.01,      0, 82.91506, -46.55481 
IC_167, NO, LT, ice_cap, 0.04,      0, 82.78752, -34.12457 
IC_168, NO, LT, ice_cap, 5.96,      0, 82.76137, -34.04312 
IC_170, NO, LT, ice_cap, 0.01,      0, 82.80383, -35.64689 
IC_171, NO, LT, ice_cap, 0.02,      0, 82.76890, -34.16786 
IC_157, NO, LT, ice_cap, 24.40,      0, 82.89485, -40.27518 
IC_172, NO, LT, ice_cap, 0.01,      0, 82.70590, -31.92016 
IC_174, NO, LT, ice_cap, 0.02,      0, 82.88679, -42.92384 
IC_169, NO, LT, ice_cap, 3.41,      0, 82.85935, -39.12695 
IC_175, NO, LT, ice_cap, 0.01,      0, 82.69481, -31.99238 
IC_177, NO, LT, ice_cap, 0.01,      0, 82.74241, -34.04121 
IC_176, NO, LT, ice_cap, 0.20,      0, 82.69057, -32.04085 
IC_178, NO, LT, ice_cap, 0.01,      0, 82.68632, -32.08929 
IC_180, NO, LT, ice_cap, 0.01,      0, 82.68022, -32.20389 
IC_181, NO, LT, ice_cap, 0.01,      0, 82.67953, -32.21252 
IC_173, NO, LT, ice_cap, 5.97,      0, 82.87157, -42.94796 
IC_182, NO, LT, ice_cap, 0.01,      0, 82.82228, -39.99280 
IC_183, NO, LT, ice_cap, 0.01,      0, 82.75101, -35.79704 
IC_184, NO, LT, ice_cap, 0.01,      0, 82.81783, -40.18047 
IC_179, NO, LT, ice_cap, 13.42,      0, 82.84599, -46.18957 
IC_187, NO, LT, ice_cap, 0.02,      0, 82.62997, -32.90925 
IC_188, NO, LT, ice_cap, 0.02,      0, 82.62833, -32.90099 
IC_189, NO, LT, ice_cap, 0.02,      0, 82.62705, -32.88848 
IC_186, NO, LT, ice_cap, 5.56,      0, 82.63668, -32.89368 
IC_190, NO, LT, ice_cap, 0.01,      0, 82.69255, -36.08374 
IC_185, NO, LT, ice_cap, 7.73,      0, 81.72085, -15.55365 
IC_191, NO, LT, ice_cap, 0.01,      0, 82.65175, -35.63872 
IC_192, NO, LT, ice_cap, 0.01,      0, 82.65099, -35.64698 
IC_193, NO, LT, ice_cap, 0.01,      0, 82.64661, -35.61621 
IC_194, NO, LT, ice_cap, 0.01,      0, 82.62425, -35.02023 
IC_195, NO, LT, ice_cap, 0.01,      0, 82.60882, -35.41843 
IC_196, NO, LT, ice_cap, 0.02,      0, 82.60843, -35.40081 
IC_197, NO, LT, ice_cap, 0.01,      0, 81.62130, -15.43920 
IC_199, NO, LT, ice_cap, 0.01,      0, 82.67940, -43.16332 
IC_201, NO, LT, ice_cap, 0.01,      0, 82.54818, -34.87869 
IC_198, NO, LT, ice_cap, 9.26,      0, 82.68249, -43.10072 
IC_202, NO, LT, ice_cap, 0.01,      0, 82.56372, -36.39074 
IC_203, NO, LT, ice_cap, 0.02,      0, 82.51857, -34.63232 
IC_206, NO, LT, ice_cap, 0.02,      0, 82.48055, -34.70332 
IC_207, NO, LT, ice_cap, 0.01,      0, 82.59146, -46.96461 
IC_205, NO, LT, ice_cap, 15.90,      0, 82.57838, -47.14305 
IC_204, NO, LT, ice_cap, 29.97,      0, 82.57356, -41.92992 
IC_212, NO, LT, ice_cap, 0.01,      0, 82.45612, -40.26514 
IC_211, NO, LT, ice_cap, 6.27,      0, 82.44872, -49.46268 
IC_217, NO, LT, ice_cap, 0.01,      0, 82.39330, -51.75425 
IC_219, NO, LT, ice_cap, 0.02,      0, 82.35668, -36.88114 
IC_220, NO, LT, ice_cap, 0.01,      0, 82.35427, -36.80347 
IC_221, NO, LT, ice_cap, 0.01,      0, 82.42232, -46.46737 
IC_216, NO, LT, ice_cap, 8.17,      0, 82.39642, -50.83970 
IC_214, NO, LT, ice_cap, 18.66,      0, 82.42411, -40.74176 
IC_215, NO, LT, ice_cap, 18.37,      0, 82.43789, -45.98611 
IC_222, NO, LT, ice_cap, 0.01,      0, 82.39185, -41.12682 
IC_218, NO, LT, ice_cap, 8.12,      0, 82.41812, -46.62068 
IC_225, NO, LT, ice_cap, 14.08,      0, 82.33753, -40.68726 
IC_227, NO, LT, ice_cap, 0.01,      0, 82.22540, -55.85564 
IC_228, NO, LT, ice_cap, 0.18,      0, 82.22356, -55.80654 
IC_229, NO, LT, ice_cap, 0.01,      0, 82.22132, -55.76000 
IC_230, NO, LT, ice_cap, 0.01,      0, 82.22059, -55.75206 
IC_231, NO, LT, ice_cap, 0.17,      0, 82.21641, -55.71777 
IC_234, NO, LT, ice_cap, 0.01,      0, 81.95425, -27.09017 
IC_226, NO, LT, ice_cap, 8.45,      0, 82.35142, -45.73466 
IC_240, NO, LT, ice_cap, 0.01,      0, 81.98983, -28.23729 
IC_223, NO, LT, ice_cap, 28.38,      0, 82.33628, -49.93197 
IC_239, NO, LT, ice_cap, 0.48,      0, 82.28602, -39.07181 
IC_244, NO, LT, ice_cap, 0.01,      0, 82.24863, -37.30833 
IC_245, NO, LT, ice_cap, 0.01,      0, 81.94221, -27.48940 
IC_235, NO, LT, ice_cap, 13.17,      0, 81.93686, -27.29041 
IC_246, NO, LT, ice_cap, 0.01,      0, 82.10749, -58.11198 
IC_232, NO, LT, ice_cap, 9.35,      0, 82.18917, -55.58713 
IC_247, NO, LT, ice_cap, 0.01,      0, 82.10879, -57.55821 
IC_249, NO, LT, ice_cap, 0.01,      0, 82.10919, -32.51656 
IC_241, NO, LT, ice_cap, 14.76,      0, 82.27240, -39.57710 
IC_242, NO, LT, ice_cap, 9.96,      0, 82.27595, -49.95145 
IC_251, NO, LT, ice_cap, 0.02,      0, 82.25602, -49.93355 
IC_243, NO, LT, ice_cap, 8.02,      0, 82.20449, -54.04988 
IC_233, NO, LT, ice_cap, 23.19,      0, 82.18924, -55.00105 
IC_253, NO, LT, ice_cap, 0.04,      0, 82.03896, -31.08925 
IC_252, NO, LT, ice_cap, 5.08,      0, 81.58773, -21.77763 
IC_254, NO, LT, ice_cap, 0.01,      0, 82.03403, -31.15268 
IC_256, NO, LT, ice_cap, 0.01,      0, 82.03375, -31.25557 
IC_257, NO, LT, ice_cap, 0.19,      0, 82.03001, -31.18356 
IC_248, NO, LT, ice_cap, 9.60,      0, 82.27494, -45.33169 
IC_259, NO, LT, ice_cap, 0.01,      0, 82.03836, -31.53407 
IC_261, NO, LT, ice_cap, 0.01,      0, 82.03726, -31.52916 
IC_262, NO, LT, ice_cap, 0.01,      0, 82.03593, -31.51781 
IC_265, NO, LT, ice_cap, 0.01,      0, 81.59961, -22.26772 
IC_268, NE, LT, ice_cap, 0.01,      0, 81.27510, -17.91403 
IC_258, NO, LT, ice_cap, 5.00,      0, 82.14918, -54.04001 
IC_270, NE, LT, ice_cap, 0.01,      0, 81.28390, -18.06791 
IC_271, NE, LT, ice_cap, 0.01,      0, 81.28976, -18.21132 
IC_272, NE, LT, ice_cap, 0.01,      0, 81.28935, -18.21947 
IC_273, NE, LT, ice_cap, 0.01,      0, 81.28232, -18.14110 
IC_264, NO, LT, ice_cap, 8.26,      0, 81.56967, -22.05913 
IC_274, NE, LT, ice_cap, 0.01,      0, 81.28110, -18.15197 
IC_275, NE, LT, ice_cap, 0.01,      0, 81.27987, -18.16284 
IC_276, NE, LT, ice_cap, 0.02,      0, 81.27824, -18.17507 
IC_277, NE, LT, ice_cap, 0.01,      0, 81.27743, -18.18457 
IC_266, NO, LT, ice_cap, 8.89,      0, 81.52462, -21.53336 
IC_260, NO, LT, ice_cap, 10.75,      0, 82.22771, -46.12549 
IC_278, NO, LT, ice_cap, 0.01,      0, 81.82790, -27.53978 
IC_279, NO, LT, ice_cap, 0.02,      0, 81.98708, -31.95722 
IC_281, NO, LT, ice_cap, 0.03,      0, 81.72001, -25.71131 
IC_282, NO, LT, ice_cap, 0.01,      0, 81.81616, -27.79552 
IC_283, NO, LT, ice_cap, 0.01,      0, 81.71748, -25.70619 
IC_284, NO, LT, ice_cap, 0.02,      0, 81.71279, -25.62305 
IC_285, NO, LT, ice_cap, 13.60,      0, 81.69201, -25.78462 
IC_286, NE, LT, ice_cap, 0.01,      0, 81.25123, -18.42011 
IC_288, NE, LT, ice_cap, 0.01,      0, 81.48568, -21.91052 
IC_269, NO, LT, ice_cap, 21.96,      0, 82.18678, -46.65017 
IC_280, NO, LT, ice_cap, 7.49,      0, 82.17148, -44.69530 
IC_289, NO, LT, ice_cap, 0.17,      0, 81.94797, -31.89258 
IC_290, NO, LT, ice_cap, 0.05,      0, 81.94491, -31.93069 
IC_291, NO, LT, ice_cap, 0.03,      0, 81.94265, -31.94431 
IC_296, NO, LT, ice_cap, 0.01,      0, 81.58449, -24.17556 
IC_297, NE, LT, ice_cap, 0.04,      0, 81.21731, -18.63522 
IC_294, NO, LT, ice_cap, 6.02,      0, 81.82288, -29.19787 
IC_299, NE, LT, ice_cap, 0.01,      0, 81.50589, -23.11722 
IC_301, NE, LT, ice_cap, 0.01,      0, 80.85425, -14.54104 
IC_302, NO, LT, ice_cap, 0.01,      0, 81.57877, -24.49863 
IC_295, NO, LT, ice_cap, 7.16,      0, 81.57715, -24.26083 
IC_304, NO, LT, ice_cap, 0.01,      0, 81.94667, -33.60391 
IC_305, NO, LT, ice_cap, 0.01,      0, 81.90795, -32.31158 
IC_307, NE, LT, ice_cap, 0.01,      0, 81.47740, -23.05422 
IC_308, NE, LT, ice_cap, 0.01,      0, 80.89513, -15.22743 
IC_309, NE, LT, ice_cap, 0.01,      0, 81.47689, -23.06228 
IC_312, NE, LT, ice_cap, 0.02,      0, 81.40796, -22.14876 
IC_314, NO, LT, ice_cap, 0.01,      0, 81.88675, -32.50543 
IC_313, NE, LT, ice_cap, 0.12,      0, 81.40780, -22.18587 
IC_311, NO, LT, ice_cap, 29.80,      0, 81.78902, -30.45296 
IC_316, NO, LT, ice_cap, 0.01,      0, 82.04847, -49.40431 
IC_319, NE, LT, ice_cap, 0.02,      0, 81.47169, -23.49289 
IC_298, NO, LT, ice_cap, 27.74,      0, 81.77979, -29.23426 
IC_320, NE, LT, ice_cap, 0.01,      0, 81.51891, -24.39113 
IC_325, NO, LT, ice_cap, 0.02,      0, 81.53136, -24.75189 
IC_323, NE, LT, ice_cap, 0.11,      0, 81.44742, -23.26534 
IC_326, NO, LT, ice_cap, 0.01,      0, 82.04814, -43.82110 
IC_327, NE, LT, ice_cap, 0.01,      0, 81.44721, -23.36194 
IC_328, NO, LT, ice_cap, 0.01,      0, 81.88004, -33.34061 
IC_310, NO, LT, ice_cap, 6.19,      0, 81.54927, -24.77879 
IC_315, NO, LT, ice_cap, 10.22,      0, 82.03622, -49.34466 
IC_330, NO, LT, ice_cap, 0.02,      0, 81.52954, -24.86272 
IC_333, NE, LT, ice_cap, 0.01,      0, 80.85441, -15.51319 
IC_336, NO, LT, ice_cap, 0.12,      0, 81.85341, -33.03781 
IC_337, NO, LT, ice_cap, 0.01,      0, 82.01113, -47.76750 
IC_321, NO, LT, ice_cap, 6.56,      0, 81.96925, -52.45044 
IC_341, NO, LT, ice_cap, 0.02,      0, 82.00876, -45.37338 
IC_342, NO, LT, ice_cap, 0.01,      0, 82.00738, -45.37992 
IC_318, NO, LT, ice_cap, 29.08,      0, 81.96465, -52.73698 
IC_331, NO, LT, ice_cap, 13.32,      0, 82.01886, -45.83438 
IC_349, NO, LT, ice_cap, 0.01,      0, 81.98975, -44.46269 
IC_324, NE, LT, ice_cap, 10.76,      0, 81.20130, -20.11324 
IC_339, NO, LT, ice_cap, 10.62,      0, 81.88259, -54.68517 
IC_353, NO, LT, ice_cap, 0.01,      0, 81.97618, -44.66105 
IC_322, NO, LT, ice_cap, 29.04,      0, 81.98187, -50.35747 
IC_356, NE, LT, ice_cap, 0.01,      0, 81.08382, -19.18296 
IC_340, NO, LT, ice_cap, 8.25,      0, 81.94927, -50.82481 
IC_345, NE, LT, ice_cap, 6.72,      0, 80.76099, -15.16743 
IC_347, NO, LT, ice_cap, 5.22,      0, 81.98002, -45.86610 
IC_358, NE, LT, ice_cap, 0.02,      0, 80.91631, -17.21345 
IC_352, NO, LT, ice_cap, 4.71,      0, 81.80611, -56.34491 
IC_360, NO, LT, ice_cap, 0.01,      0, 81.62166, -28.70791 
IC_363, NO, LT, ice_cap, 0.01,      0, 81.94415, -45.06883 
IC_346, NO, LT, ice_cap, 12.56,      0, 81.94529, -49.84585 
IC_344, NO, LT, ice_cap, 26.91,      0, 81.63479, -28.81425 
IC_335, NO, LT, ice_cap, 25.10,      0, 81.97305, -47.68340 
IC_365, NO, LT, ice_cap, 0.01,      0, 81.60083, -28.69064 
IC_355, NO, LT, ice_cap, 9.14,      0, 81.83042, -54.96998 
IC_354, NE, LT, ice_cap, 15.10,      0, 81.30771, -22.70739 
IC_351, NE, LT, ice_cap, 22.11,      0, 81.42019, -24.53703 
IC_369, NE, LT, ice_cap, 0.01,      0, 81.35346, -24.08699 
IC_370, NE, LT, ice_cap, 0.01,      0, 81.42637, -25.44331 
IC_359, NO, LT, ice_cap, 13.61,      0, 81.91635, -49.13773 
IC_374, NE, LT, ice_cap, 0.01,      0, 81.41757, -25.51646 
IC_364, NO, LT, ice_cap, 5.47,      0, 81.89611, -49.72357 
IC_379, NE, LT, ice_cap, 0.02,      0, 81.39581, -25.37259 
IC_372, NO, LT, ice_cap, 5.06,      0, 81.78184, -54.84111 
IC_380, NE, LT, ice_cap, 0.01,      0, 80.77690, -16.49847 
IC_381, NO, LT, ice_cap, 0.01,      0, 81.88811, -44.92514 
IC_383, NO, LT, ice_cap, 0.01,      0, 81.64968, -31.43995 
IC_384, NE, LT, ice_cap, 0.01,      0, 80.82467, -17.17809 
IC_367, NO, LT, ice_cap, 21.99,      0, 81.86870, -50.16417 
IC_378, NO, LT, ice_cap, 8.89,      0, 81.72402, -56.05871 
IC_377, NE, LT, ice_cap, 5.14,      0, 81.05275, -20.18294 
IC_375, NO, LT, ice_cap, 10.93,      0, 81.71790, -56.29093 
IC_388, NO, LT, ice_cap, 0.01,      0, 81.84039, -47.10050 
IC_389, NO, LT, ice_cap, 0.04,      0, 81.77126, -52.06055 
IC_390, NO, LT, ice_cap, 0.01,      0, 81.82710, -47.18112 
IC_385, NE, LT, ice_cap, 5.94,      0, 81.30735, -24.82651 
IC_386, NO, LT, ice_cap, 6.16,      0, 81.80290, -50.15000 
IC_395, NO, LT, ice_cap, 0.01,      0, 81.69652, -54.18685 
IC_398, NE, LT, ice_cap, 0.01,      0, 81.32033, -25.92453 
IC_400, NE, LT, ice_cap, 0.01,      0, 81.14296, -22.84940 
IC_401, NE, LT, ice_cap, 0.09,      0, 81.14144, -22.86913 
IC_391, NO, LT, ice_cap, 9.93,      0, 81.78614, -48.86799 
IC_403, NE, LT, ice_cap, 0.01,      0, 81.13959, -22.89047 
IC_404, NE, LT, ice_cap, 0.01,      0, 81.13908, -22.89823 
IC_408, NE, LT, ice_cap, 0.01,      0, 81.26161, -25.31549 
IC_407, NE, LT, ice_cap, 6.63,      0, 81.16791, -24.00050 
IC_410, NE, LT, ice_cap, 0.01,      0, 81.30661, -26.39221 
IC_406, NE, LT, ice_cap, 8.14,      0, 81.26431, -25.44293 
IC_399, NO, LT, ice_cap, 9.35,      0, 81.62860, -55.53553 
IC_411, NE, LT, ice_cap, 0.02,      0, 81.24580, -25.50945 
IC_412, NE, LT, ice_cap, 0.01,      0, 81.27537, -26.16130 
IC_402, NE, LT, ice_cap, 26.09,      0, 81.12114, -23.08834 
IC_413, NE, LT, ice_cap, 0.76,      0, 81.10556, -23.34462 
IC_396, NO, LT, ice_cap, 13.77,      0, 81.73041, -49.79246 
IC_416, NO, LT, ice_cap, 0.05,      0, 81.69397, -49.74976 
IC_415, NE, LT, ice_cap, 4.92,      0, 81.29118, -27.02533 
IC_414, NE, LT, ice_cap, 7.99,      0, 81.09197, -23.45751 
IC_423, NO, LT, ice_cap, 0.01,      0, 81.64202, -50.76811 
IC_418, NO, LT, ice_cap, 5.01,      0, 81.64025, -51.77366 
IC_426, NO, LT, ice_cap, 0.01,      0, 81.61250, -51.74827 
IC_419, NO, LT, ice_cap, 6.20,      0, 81.56719, -54.33136 
IC_427, NE, LT, ice_cap, 0.01,      0, 81.21027, -26.59164 
IC_429, NE, LT, ice_cap, 0.01,      0, 81.17460, -25.92379 
IC_431, NE, LT, ice_cap, 0.01,      0, 81.16201, -25.72447 
IC_421, NO, LT, ice_cap, 5.68,      0, 81.52688, -55.61299 
IC_425, NE, LT, ice_cap, 23.80,      0, 81.15532, -25.89963 
IC_420, NO, LT, ice_cap, 6.66,      0, 81.56680, -54.17457 
IC_432, NE, LT, ice_cap, 0.01,      0, 80.86150, -21.02021 
IC_422, NO, LT, ice_cap, 5.99,      0, 81.61362, -51.41585 
